"","ds","dep_var","TikTok","Facebook","Google_Ads","intercept","depVarHat","solID","cluster","top_sol"
"3952",2020-11-29,4532.33,59.7760054026671,207.847277316995,0.000688650930662425,9844.57949164974,10112.2034630203,"3_64_11",6,FALSE
"3953",2020-12-06,10982.62,32.9090597645193,447.225736435633,216.539805024091,9844.57949164974,10541.254092874,"3_64_11",6,FALSE
"3954",2020-12-13,8447.64,17.9733392424569,242.028692990136,240.690811403502,9844.57949164974,10345.2723352858,"3_64_11",6,FALSE
"3955",2020-12-20,7617.05,9.77286875143823,467.197772104611,0.000672088812471065,9844.57949164974,10321.5508045946,"3_64_11",6,FALSE
"3956",2020-12-27,7610.02,5.3010851523438,257.206294825065,239.666115914301,9844.57949164974,10346.7529875414,"3_64_11",6,FALSE
"3957",2021-01-03,7849.88,2.87167755281569,119.827849734821,237.285699284097,9844.57949164974,10204.5647182215,"3_64_11",6,FALSE
"3958",2021-01-10,7104.61,1.55451968411608,50.7234490627138,257.104859799582,9844.57949164974,10153.9623201961,"3_64_11",6,FALSE
"3959",2021-01-17,8447.4,0.841179368757556,20.5276339348169,293.932972690866,9844.57949164974,10159.8812776442,"3_64_11",6,FALSE
"3960",2021-01-24,7885.48,0.455082307979093,8.15092924288233,262.523568983064,9844.57949164974,10115.7090721837,"3_64_11",6,FALSE
"3961",2021-01-31,9992.42,0.246173907958927,391.069340624761,257.119507455909,9844.57949164974,10493.0145136384,"3_64_11",6,FALSE
"3962",2021-02-07,11322.95,0.133158051264983,484.653276517717,259.776854604557,9844.57949164974,10589.1427808233,"3_64_11",6,FALSE
"3963",2021-02-14,15977.27,720.327889144997,491.342286133761,264.145759514162,9844.57949164974,11320.3954264427,"3_64_11",6,FALSE
"3964",2021-02-21,14259.48,748.446049812361,276.270070531815,219.694472958002,9844.57949164974,11088.9900849519,"3_64_11",6,FALSE
"3965",2021-02-28,12886.05,518.913658288606,398.687055262794,252.127139783657,9844.57949164974,11014.3073449848,"3_64_11",6,FALSE
"3966",2021-03-07,9131.86,331.149254509252,394.545931680252,0.000734033639450182,9844.57949164974,10570.2754118729,"3_64_11",6,FALSE
"3967",2021-03-14,10953.39,198.412134659522,436.615347338733,203.666997329482,9844.57949164974,10683.2739709775,"3_64_11",6,FALSE
"3968",2021-03-21,8574.23,113.958166379134,234.173269118725,284.677979826519,9844.57949164974,10477.3889069741,"3_64_11",6,FALSE
"3969",2021-03-28,14958.05,728.594213266487,451.784605476488,291.874222664639,9844.57949164974,11316.8325330573,"3_64_11",6,FALSE
"3970",2021-04-04,13543.21,501.401440428928,488.208841029536,234.166720395665,9844.57949164974,11068.3564935039,"3_64_11",6,FALSE
"3971",2021-04-11,13867.08,736.920569040367,273.750186838923,247.770131012136,9844.57949164974,11103.0203785412,"3_64_11",6,FALSE
"3972",2021-04-18,13854.92,508.714758833131,483.685237556574,224.750685008153,9844.57949164974,11061.7301730476,"3_64_11",6,FALSE
"3973",2021-04-25,10895.22,323.497094601856,270.13680247997,279.498196437124,9844.57949164974,10717.7115851687,"3_64_11",6,FALSE
"3974",2021-05-02,7854.4,193.345743518442,127.05486932998,218.141158833133,9844.57949164974,10383.1212633313,"3_64_11",6,FALSE
"3975",2021-05-09,7405.54,110.873037793456,54.0425029915352,248.334460134049,9844.57949164974,10257.8294925688,"3_64_11",6,FALSE
"3976",2021-05-16,7705.26,61.9871632383938,402.334329791375,0.000712913476288846,9844.57949164974,10308.901697593,"3_64_11",6,FALSE
"3977",2021-05-23,10888.41,34.148969795492,461.923372879708,255.815193504415,9844.57949164974,10596.4670278294,"3_64_11",6,FALSE
"3978",2021-05-30,7715.63,18.6573808858318,253.147312711534,189.83898004931,9844.57949164974,10306.2231652964,"3_64_11",6,FALSE
"3979",2021-06-06,10581.72,10.1468612401424,464.012305002761,298.769529651999,9844.57949164974,10617.5081875446,"3_64_11",6,FALSE
"3980",2021-06-13,11218.58,5.50455598657877,497.699819393147,221.917067514362,9844.57949164974,10569.7009345438,"3_64_11",6,FALSE
"3981",2021-06-20,12789.7,671.904365931955,281.425855231186,258.197244472322,9844.57949164974,11056.1069572852,"3_64_11",6,FALSE
"3982",2021-06-27,9923.23,452.79383883425,133.478371744339,248.947332111877,9844.57949164974,10679.7990343402,"3_64_11",6,FALSE
"3983",2021-07-04,9781.83,282.480110852434,348.873976703375,229.056817922031,9844.57949164974,10704.9903971276,"3_64_11",6,FALSE
"3984",2021-07-11,11570.62,582.190285700437,174.22829556668,224.265674933093,9844.57949164974,10825.2637478499,"3_64_11",6,FALSE
"3985",2021-07-18,12294.54,737.455653043711,76.520719020325,287.015984367983,9844.57949164974,10945.5718480818,"3_64_11",6,FALSE
"3986",2021-07-25,9745.9,509.186303057551,31.484314123101,237.97082048769,9844.57949164974,10623.2209293181,"3_64_11",6,FALSE
"3987",2021-08-01,11918.41,323.849701874437,387.422066851825,265.482414420806,9844.57949164974,10821.3336747968,"3_64_11",6,FALSE
"3988",2021-08-08,10983.4,193.578646712268,437.585233630582,227.720128843866,9844.57949164974,10703.4635008365,"3_64_11",6,FALSE
"3989",2021-08-15,8944.74,657.420477157323,234.885486538757,0.000607691648904632,9844.57949164974,10736.8860630375,"3_64_11",6,FALSE
"3990",2021-08-22,13131.49,774.587320666164,107.669301355787,270.096165172446,9844.57949164974,10996.9322788441,"3_64_11",6,FALSE
"3991",2021-08-29,14669.4,723.258676270772,45.2109967058188,287.098280328029,9844.57949164974,10900.1474449544,"3_64_11",6,FALSE
"3992",2021-09-05,13843.33,754.304749116924,18.2328332539072,250.461374925775,9844.57949164974,10867.5784489463,"3_64_11",6,FALSE
"3993",2021-09-12,14024.53,524.132037972072,437.147462121538,204.211592647688,9844.57949164974,11010.070584391,"3_64_11",6,FALSE
"3994",2021-09-19,13315.79,663.919681453887,234.563873160858,318.089074953195,9844.57949164974,11061.1521212177,"3_64_11",6,FALSE
"3995",2021-09-26,10237.24,446.109131855819,431.056628162393,0.00122799410082749,9844.57949164974,10721.746479662,"3_64_11",6,FALSE
"3996",2021-10-03,9030.17,277.680782627805,230.113689084651,197.081084099431,9844.57949164974,10549.4550474616,"3_64_11",6,FALSE
"3997",2021-10-10,15904.11,718.337579251168,426.429193021367,333.781731617558,9844.57949164974,11323.1279955398,"3_64_11",6,FALSE
"3998",2021-10-17,12839.29,492.455032201064,448.385587928514,242.741571726531,9844.57949164974,11028.1616835058,"3_64_11",6,FALSE
"3999",2021-10-24,9063.45,311.408410079963,242.895996471769,202.624590362544,9844.57949164974,10601.508488564,"3_64_11",6,FALSE
"4000",2021-10-31,7250.21,185.393082641476,111.987524577485,231.642779667751,9844.57949164974,10373.6028785364,"3_64_11",6,FALSE
"4001",2018-01-07,9779.8,1799.93051068905,0,0,8530.71880292515,10330.6493136142,"5_58_15",9,TRUE
"4002",2018-01-14,13245.19,1293.02157552822,1066.34794545428,535.367236075209,8530.71880292515,11425.4555599829,"5_58_15",9,TRUE
"4003",2018-01-21,12022.66,847.799711372654,1068.64967942798,669.098992226175,8530.71880292515,11116.267185952,"5_58_15",9,TRUE
"4004",2018-01-28,8846.95,516.300607030648,1027.1422342536,26.6042466957114,8530.71880292515,10100.7658909051,"5_58_15",9,TRUE
"4005",2018-02-04,9797.07,298.591804231394,585.237750216816,576.93059154119,8530.71880292515,9991.47894891455,"5_58_15",9,TRUE
"4006",2018-02-11,13527.65,1581.85512830498,1013.98963202843,657.381454800547,8530.71880292515,11783.9450180591,"5_58_15",9,TRUE
"4007",2018-02-18,9635.43,1091.4603681947,574.949977343945,771.277847316296,8530.71880292515,10968.4069957801,"5_58_15",9,TRUE
"4008",2018-02-25,15355.11,1689.53805271419,1024.84467415535,720.415905300244,8530.71880292515,11965.5174350949,"5_58_15",9,TRUE
"4009",2018-03-04,12199.37,1188.95838781774,987.865822274354,638.297593867564,8530.71880292515,11345.8406068848,"5_58_15",9,TRUE
"4010",2018-03-11,11368.23,765.846034599059,1070.48296225035,724.88004176895,8530.71880292515,11091.9278415435,"5_58_15",9,TRUE
"4011",2018-03-18,8640.44,460.358189440695,1085.72983582544,30.6422040367374,8530.71880292515,10107.449032228,"5_58_15",9,TRUE
"4012",2018-03-25,4960.26,263.9957512327,632.30557088412,0.725293863176789,8530.71880292515,9427.74541890515,"5_58_15",9,TRUE
"4013",2018-04-01,12726.46,1733.17765927786,1100.58942317299,0.0168480371556743,8530.71880292515,11364.5027334132,"5_58_15",9,TRUE
"4014",2018-04-08,11421.71,1804.78289871137,644.576357724477,0.000391194972229783,8530.71880292515,10980.078450556,"5_58_15",9,TRUE
"4015",2018-04-15,10875.31,1297.69529163018,321.782314388897,381.604749738731,8530.71880292515,10531.801158683,"5_58_15",9,TRUE
"4016",2018-04-22,13048.08,1745.32426904549,145.441861106642,580.003490292608,8530.71880292515,11001.4884233699,"5_58_15",9,TRUE
"4017",2018-04-29,10775.86,1241.00994541658,62.5075986697416,737.597282835487,8530.71880292515,10571.833629847,"5_58_15",9,TRUE
"4018",2018-05-06,15013.62,1698.81107817923,1055.19146171882,654.33129778093,8530.71880292515,11939.0526406041,"5_58_15",9,TRUE
"4019",2018-05-13,14158.32,1808.27193818764,607.514904256764,647.51699619974,8530.71880292515,11594.0226415693,"5_58_15",9,TRUE
"4020",2018-05-20,15918.14,1763.46192925658,1035.12399410315,636.310921317727,8530.71880292515,11965.6156476026,"5_58_15",9,TRUE
"4021",2018-05-27,11128.75,1258.16775604662,591.529857027436,687.316266625753,8530.71880292515,11067.732682625,"5_58_15",9,TRUE
"4022",2018-06-03,12170.36,1763.60544739221,290.315715472678,655.278120072162,8530.71880292515,11239.9180858622,"5_58_15",9,TRUE
"4023",2018-06-10,10134.7,1258.30398593448,130.020276973625,551.059818921951,8530.71880292515,10470.1028847552,"5_58_15",9,TRUE
"4024",2018-06-17,11093.55,1655.82459905438,976.401297915192,19.4643911526425,8530.71880292515,11182.4090910474,"5_58_15",9,TRUE
"4025",2018-06-24,8170.63,1158.01896029523,546.089942877119,0.457476238847487,8530.71880292515,10235.2851823364,"5_58_15",9,TRUE
"4026",2018-07-01,6542.71,742.033589441376,264.194008491371,0.010625062696531,8530.71880292515,9536.9570259206,"5_58_15",9,TRUE
"4027",2018-07-08,11325.8,444.373933649001,1050.64199909563,514.94565583985,8530.71880292515,10540.6803915096,"5_58_15",9,TRUE
"4028",2018-07-15,7793.24,254.217539619186,603.870002237032,691.585300864184,8530.71880292515,10080.3916456456,"5_58_15",9,TRUE
"4029",2018-07-22,15010.94,1786.03188071705,1096.16621356155,646.975519014057,8530.71880292515,12059.8924162178,"5_58_15",9,TRUE
"4030",2018-07-29,10634.31,1279.68194281211,1025.33787857469,25.1325343488494,8530.71880292515,10860.8711586608,"5_58_15",9,TRUE
"4031",2018-08-05,11751.39,837.130519871385,1092.14570268669,458.212529912292,8530.71880292515,10918.2075553955,"5_58_15",9,TRUE
"4032",2018-08-12,9151.2,508.93482459725,1157.02646820344,14.8781743138462,8530.71880292515,10211.5582700397,"5_58_15",9,TRUE
"4033",2018-08-19,9141.46,294.003070657115,692.47053273025,688.31100659357,8530.71880292515,10205.5034129061,"5_58_15",9,TRUE
"4034",2018-08-26,7399.92,164.477765771463,1087.39085086691,27.9397077746881,8530.71880292515,9810.52712733821,"5_58_15",9,TRUE
"4035",2018-09-02,10893.16,1642.16798022842,973.2473190922,0.660195454557947,8530.71880292515,11146.7942977003,"5_58_15",9,TRUE
"4036",2018-09-09,11550.47,1145.5948014917,1034.44755975046,355.084143354095,8530.71880292515,11065.8453075214,"5_58_15",9,TRUE
"4037",2018-09-16,8672.09,732.540997734352,590.995173512796,602.676807137176,8530.71880292515,10456.9317813095,"5_58_15",9,TRUE
"4038",2018-09-23,9427.22,438.035295004229,939.539961311729,588.129357100549,8530.71880292515,10496.4234163417,"5_58_15",9,TRUE
"4039",2018-09-30,8036.91,250.352931021234,518.542132091681,569.543202591086,8530.71880292515,9869.15706862916,"5_58_15",9,TRUE
"4040",2018-10-07,11240.58,1646.87179552811,248.71727954106,568.283385760736,8530.71880292515,10994.5912637551,"5_58_15",9,TRUE
"4041",2018-10-14,12386.83,1701.36790055276,110.060547813128,787.557133957689,8530.71880292515,11129.7043852487,"5_58_15",9,TRUE
"4042",2018-10-21,12513.84,1686.99039684315,46.8396888807418,698.658098512432,8530.71880292515,10963.2069871615,"5_58_15",9,TRUE
"4043",2018-10-28,12235.08,1658.24573361456,1079.02479938021,28.6823262033804,8530.71880292515,11296.6716621233,"5_58_15",9,TRUE
"4044",2018-11-04,11895.78,1889.99946626797,626.813643540457,0.678061638195885,8530.71880292515,11048.2099743718,"5_58_15",9,TRUE
"4045",2018-11-11,10047.41,1381.19278339199,311.126015276808,0.0157504049061525,8530.71880292515,10223.0533519989,"5_58_15",9,TRUE
"4046",2018-11-18,9705.39,919.571630404423,140.187522251031,507.813390025191,8530.71880292515,10098.2913456058,"5_58_15",9,TRUE
"4047",2018-11-25,8847.19,566.51126685967,1026.91301031535,17.2319355086088,8530.71880292515,10141.3750156088,"5_58_15",9,TRUE
"4048",2018-12-02,10379.07,330.147651725291,1060.76610650099,517.028376552035,8530.71880292515,10438.6609377035,"5_58_15",9,TRUE
"4049",2018-12-09,11312.48,185.6845653266,1150.75394527044,705.985373130213,8530.71880292515,10573.1426866524,"5_58_15",9,TRUE
"4050",2018-12-16,8226.23,102.252645071122,687.044107820364,558.573258444858,8530.71880292515,9878.5888142615,"5_58_15",9,TRUE
"4051",2018-12-23,13966.11,1588.88542192292,1141.63941887622,690.383211979218,8530.71880292515,11951.6268557035,"5_58_15",9,TRUE
"4052",2018-12-30,13460.32,1097.70948403339,1165.07714789263,808.141214470372,8530.71880292515,11601.6466493215,"5_58_15",9,TRUE
"4053",2019-01-06,15742.61,1659.76179139612,1101.40704814335,712.631630483747,8530.71880292515,12004.5192729484,"5_58_15",9,TRUE
"4054",2019-01-13,10440.98,1161.61241741194,645.255558974941,751.479610660901,8530.71880292515,11089.0663899729,"5_58_15",9,TRUE
"4055",2019-01-20,8535.49,744.78654976242,322.192217256234,749.359363942092,8530.71880292515,10347.0569338859,"5_58_15",9,TRUE
"4056",2019-01-27,7801.58,446.215753069529,145.644628923889,645.175971653342,8530.71880292515,9767.75515657191,"5_58_15",9,TRUE
"4057",2019-02-03,9570.01,255.341860079927,910.268040002457,678.321512609059,8530.71880292515,10374.6502156166,"5_58_15",9,TRUE
"4058",2019-02-10,7854.78,142.042283044663,497.178529905505,559.437945633669,8530.71880292515,9729.37756150899,"5_58_15",9,TRUE
"4059",2019-02-17,8067.55,77.7291877612523,236.896294090434,620.963109397607,8530.71880292515,9466.30739417445,"5_58_15",9,TRUE
"4060",2019-02-24,7848.26,42.1458982643263,104.47525487018,690.118690123042,8530.71880292515,9367.4586461827,"5_58_15",9,TRUE
"4061",2019-03-03,14012.71,1611.13736035348,1033.62318284345,739.36528758998,8530.71880292515,11914.8446337121,"5_58_15",9,TRUE
"4062",2019-03-10,16127.45,1744.53004932034,1059.30923152599,698.858408038487,8530.71880292515,12033.41649181,"5_58_15",9,TRUE
"4063",2019-03-17,11636.97,1240.26128728091,610.824636887892,741.073548936554,8530.71880292515,11122.8782760305,"5_58_15",9,TRUE
"4064",2019-03-24,8193.65,805.885268967077,301.637472785061,612.042530012488,8530.71880292515,10250.2840746898,"5_58_15",9,TRUE
"4065",2019-03-31,9451.61,487.507398052843,1028.4473632329,22.9417956202762,8530.71880292515,10069.6153598312,"5_58_15",9,TRUE
"4066",2019-04-07,11454.02,280.712335303475,1091.24662864029,499.368302184034,8530.71880292515,10402.0460690529,"5_58_15",9,TRUE
"4067",2019-04-14,5526.84,156.736329744849,636.845135693034,16.8163079271322,8530.71880292515,9341.11657629017,"5_58_15",9,TRUE
"4068",2019-04-21,7677.52,85.9516410085968,317.129136628284,474.280727482504,8530.71880292515,9408.08030804454,"5_58_15",9,TRUE
"4069",2019-04-28,8084.98,46.6588589524835,143.143471307578,598.162712543667,8530.71880292515,9318.68384572888,"5_58_15",9,TRUE
"4070",2019-05-05,7456.56,25.1876828361619,61.4804252212182,666.430207532252,8530.71880292515,9283.81711851479,"5_58_15",9,TRUE
"4071",2019-05-12,5365.18,13.5557154492439,25.8187882054021,26.4230447272469,8530.71880292515,8596.51635130705,"5_58_15",9,TRUE
"4072",2019-05-19,8134.16,7.28355332453162,10.7383587230269,516.517405999917,8530.71880292515,9065.25812097263,"5_58_15",9,TRUE
"4073",2019-05-26,10065.53,3.9100291007109,1098.83460610273,618.203413757988,8530.71880292515,10251.6668518866,"5_58_15",9,TRUE
"4074",2019-06-02,10878.94,1552.21157764086,643.120053863186,526.844447746676,8530.71880292515,11252.8948821759,"5_58_15",9,TRUE
"4075",2019-06-09,11524.63,1065.28484756842,904.210070180457,644.535958773958,8530.71880292515,11144.749679448,"5_58_15",9,TRUE
"4076",2019-06-16,6563.85,672.123514574039,492.812427894623,24.9743847021113,8530.71880292515,9720.62913009593,"5_58_15",9,TRUE
"4077",2019-06-23,14165.57,1601.34585997132,1046.14848889603,367.032795717376,8530.71880292515,11545.2459475099,"5_58_15",9,TRUE
"4078",2019-06-30,15624.56,1726.42224730919,1111.651632248,608.3751841184,8530.71880292515,11977.1678666007,"5_58_15",9,TRUE
"4079",2019-07-07,11305.04,1223.25229832756,653.801638305436,776.992897088448,8530.71880292515,11184.7656366466,"5_58_15",9,TRUE
"4080",2019-07-14,8245.57,792.533188003733,327.365285648757,744.492644695468,8530.71880292515,10395.1099212731,"5_58_15",9,TRUE
"4081",2019-07-21,7676.64,478.415516665974,148.207799282342,743.508213748638,8530.71880292515,9900.85033262211,"5_58_15",9,TRUE
"4082",2019-07-28,5023.53,275.098926160028,63.7454700423639,32.1067226621356,8530.71880292515,8901.66992178968,"5_58_15",9,TRUE
"4083",2019-08-04,8058.85,153.475750530822,26.7865180121749,544.041313477638,8530.71880292515,9255.02238494579,"5_58_15",9,TRUE
"4084",2019-08-11,9902.44,84.1240925809985,940.912268602199,664.34123088162,8530.71880292515,10220.09639499,"5_58_15",9,TRUE
"4085",2019-08-18,8058.05,45.65487988381,519.554675565551,719.411036212712,8530.71880292515,9815.33939458723,"5_58_15",9,TRUE
"4086",2019-08-25,7498.36,24.6422012828987,249.281443934183,723.897179862569,8530.71880292515,9528.5396280048,"5_58_15",9,TRUE
"4087",2019-09-01,12216.8,1761.84166917794,980.064832543282,30.5666464867502,8530.71880292515,11303.1919511331,"5_58_15",9,TRUE
"4088",2019-09-08,11042.8,1256.63028533649,1112.4432202876,0.723470783415309,8530.71880292515,10900.5157793327,"5_58_15",9,TRUE
"4089",2019-09-15,10713.92,818.8083442842,1158.10591552437,0.0168056693089987,8530.71880292515,10507.649868403,"5_58_15",9,TRUE
"4090",2019-09-22,9130.06,496.343960737665,693.407039264661,444.949935965155,8530.71880292515,10165.4197388926,"5_58_15",9,TRUE
"4091",2019-09-29,7325.82,286.182918499541,1109.47640687863,14.282821235012,8530.71880292515,9940.66094953834,"5_58_15",9,TRUE
"4092",2019-10-06,15292.36,1765.78798945473,1122.92895059832,595.280920803476,8530.71880292515,12014.7166637817,"5_58_15",9,TRUE
"4093",2019-10-13,11571.92,1260.37659572899,663.286774780464,596.739223553375,8530.71880292515,11051.121396988,"5_58_15",9,TRUE
"4094",2019-10-20,10464.3,821.77618595275,985.630442689183,593.881564840418,8530.71880292515,10932.0069964075,"5_58_15",9,TRUE
"4095",2019-10-27,9229.31,498.378452460129,553.102888907351,669.577056601068,8530.71880292515,10251.7772008937,"5_58_15",9,TRUE
"4096",2019-11-03,9964.76,287.444515578311,1068.51306176061,596.678015258464,8530.71880292515,10483.3543955225,"5_58_15",9,TRUE
"4097",2019-11-10,8018.56,160.653838762052,618.259357284558,631.430001390464,8530.71880292515,9941.06200036223,"5_58_15",9,TRUE
"4098",2019-11-17,7278.85,88.1496683571687,306.037431775964,607.380954167206,8530.71880292515,9532.28685722549,"5_58_15",9,TRUE
"4099",2019-11-24,8467.44,47.8670568826389,137.690001054834,771.265069144517,8530.71880292515,9487.54093000714,"5_58_15",9,TRUE
"4100",2019-12-01,7620.08,25.8443264015551,59.048468237692,762.20309156983,8530.71880292515,9377.81468913423,"5_58_15",9,TRUE
"4101",2019-12-08,7353.99,13.9104042418771,991.767117791622,33.6413248712369,8530.71880292515,9570.03764982989,"5_58_15",9,TRUE
"4102",2019-12-15,12947.48,1539.35747071409,1091.80665243578,474.344388098085,8530.71880292515,11636.2273141731,"5_58_15",9,TRUE
"4103",2019-12-22,10250.78,1054.02128826595,637.307018457464,709.603272372692,8530.71880292515,10931.6503820213,"5_58_15",9,TRUE
"4104",2019-12-29,13096.57,1769.61882699402,317.406476645668,720.370706822128,8530.71880292515,11338.114813387,"5_58_15",9,TRUE
"4105",2020-01-05,10843.3,1264.01858150944,143.280285131252,729.671071935879,8530.71880292515,10667.6887415017,"5_58_15",9,TRUE
"4106",2020-01-12,9702.32,824.665033352648,61.5415318822092,692.735114440651,8530.71880292515,10109.6604826007,"5_58_15",9,TRUE
"4107",2020-01-19,11509.72,1650.85274561446,25.8448800723049,553.15083524298,8530.71880292515,10760.5672638549,"5_58_15",9,TRUE
"4108",2020-01-26,10862.91,1153.48859067379,1152.14541048774,19.5769713565107,8530.71880292515,10855.9297754432,"5_58_15",9,TRUE
"4109",2020-02-02,14894.3,1834.48993648236,688.245603027314,451.102335041499,8530.71880292515,11504.5566774763,"5_58_15",9,TRUE
"4110",2020-02-09,12071.16,1326.49624154335,898.767656738996,682.372070581675,8530.71880292515,11438.3547717892,"5_58_15",9,TRUE
"4111",2020-02-16,16592.25,1844.32897753678,1095.79112329985,758.550848423729,8530.71880292515,12229.3897521855,"5_58_15",9,TRUE
"4112",2020-02-23,12441.24,1336.10694787538,640.598894072523,651.307393439599,8530.71880292515,11158.7320383127,"5_58_15",9,TRUE
"4113",2020-03-01,12279.8,882.59718133612,1029.24224416983,712.030578086191,8530.71880292515,11154.5888065173,"5_58_15",9,TRUE
"4114",2020-03-08,6790.08,540.499693265903,586.889610452078,29.667480448992,8530.71880292515,9687.77558709213,"5_58_15",9,TRUE
"4115",2020-03-15,11909.22,1654.25205896292,1030.9852668735,0.701788777962789,8530.71880292515,11216.6579175395,"5_58_15",9,TRUE
"4116",2020-03-22,13496.33,1156.58516216199,1113.51351549456,595.6888930571,8530.71880292515,11396.5063736388,"5_58_15",9,TRUE
"4117",2020-03-29,12297.33,740.936080558176,1093.80864538782,597.339143471881,8530.71880292515,10962.802672343,"5_58_15",9,TRUE
"4118",2020-04-05,6378.02,443.640109285192,638.959775690071,22.0649837641794,8530.71880292515,9635.3836716646,"5_58_15",9,TRUE
"4119",2020-04-12,14447.22,1724.19484798577,998.423890121185,496.084918606627,8530.71880292515,11749.4224596387,"5_58_15",9,TRUE
"4120",2020-04-19,14199.63,1849.117220044,562.902503888928,643.26035863645,8530.71880292515,11585.9988854945,"5_58_15",9,TRUE
"4121",2020-04-26,8818.6,1340.79709644105,273.771667473544,24.8920095990299,8530.71880292515,10170.1795764388,"5_58_15",9,TRUE
"4122",2020-05-03,11735.1,886.416551234038,1063.08718764377,451.170287850481,8530.71880292515,10931.3928296534,"5_58_15",9,TRUE
"4123",2020-05-10,10804.46,1712.65008579666,613.87021515907,14.5603511222647,8530.71880292515,10871.7994550031,"5_58_15",9,TRUE
"4124",2020-05-17,10008.84,1210.39239566758,303.437347910328,515.959679931265,8530.71880292515,10560.5082264343,"5_58_15",9,TRUE
"4125",2020-05-24,13038.94,1654.49588361141,136.416717407264,672.213295371591,8530.71880292515,10993.8446993154,"5_58_15",9,TRUE
"4126",2020-05-31,12997.57,1156.80742043003,997.777720621787,839.997239994206,8530.71880292515,11525.3011839712,"5_58_15",9,TRUE
"4127",2020-06-07,13131.68,1671.53601670574,562.405349015723,818.878359966024,8530.71880292515,11583.5385286126,"5_58_15",9,TRUE
"4128",2020-06-14,14703.9,1887.24488868632,1112.61319039945,38.7378299498996,8530.71880292515,11569.3147119608,"5_58_15",9,TRUE
"4129",2020-06-21,17668.34,1878.21046498434,1179.26113817945,536.287399770704,8530.71880292515,12124.4778058596,"5_58_15",9,TRUE
"4130",2020-06-28,13267.43,1369.47919849436,711.920625134295,726.684721241223,8530.71880292515,11338.803347795,"5_58_15",9,TRUE
"4131",2020-07-05,8106.56,909.909500664364,363.321647647975,30.7813775387332,8530.71880292515,9834.73132877623,"5_58_15",9,TRUE
"4132",2020-07-12,11182.44,559.683958424705,1079.23302651727,498.529016679187,8530.71880292515,10668.1648045463,"5_58_15",9,TRUE
"4133",2020-07-19,10886.67,325.828441647854,1149.93170289475,646.915267171022,8530.71880292515,10653.3942146388,"5_58_15",9,TRUE
"4134",2020-07-26,11160.91,183.138488140438,1174.21759090201,740.473143631317,8530.71880292515,10628.5480255989,"5_58_15",9,TRUE
"4135",2020-08-02,7160.31,100.813454859965,707.479079851153,631.970389367424,8530.71880292515,9970.9817270037,"5_58_15",9,TRUE
"4136",2020-08-09,14452.13,1726.15249004191,1040.31411791821,647.162405451006,8530.71880292515,11944.3478163363,"5_58_15",9,TRUE
"4137",2020-08-16,11189.87,1222.99977680437,1147.74378188182,25.1446827660595,8530.71880292515,10926.6070443774,"5_58_15",9,TRUE
"4138",2020-08-23,15012.92,1696.69316344523,962.070921057781,525.123912671246,8530.71880292515,11714.6068000994,"5_58_15",9,TRUE
"4139",2020-08-30,8606.27,1195.57441607415,535.293280146955,18.1041367825777,8530.71880292515,10279.6906359288,"5_58_15",9,TRUE
"4140",2020-09-06,5991.27,770.970425859644,258.096532636654,0.42514186216414,8530.71880292515,9560.21090328362,"5_58_15",9,TRUE
"4141",2020-09-13,8239.06,463.813694612552,114.519177533127,536.199016063221,8530.71880292515,9645.25069113405,"5_58_15",9,TRUE
"4142",2020-09-20,5561.95,266.115814097483,48.7972355596727,18.6769381974811,8530.71880292515,8864.30879077979,"5_58_15",9,TRUE
"4143",2020-09-27,9797.26,148.269004578092,972.850322888264,526.898256400266,8530.71880292515,10178.7363867918,"5_58_15",9,TRUE
"4144",2020-10-04,14673.81,1723.20862254426,1075.4416210855,634.027175190118,8530.71880292515,11963.396221745,"5_58_15",9,TRUE
"4145",2020-10-11,11598.35,1220.24565021479,623.890109977253,729.541272703033,8530.71880292515,11104.3958358202,"5_58_15",9,TRUE
"4146",2020-10-18,13368.12,1779.64446677162,309.383780013202,653.415025873427,8530.71880292515,11273.1620755834,"5_58_15",9,TRUE
"4147",2020-10-25,14428.14,1750.04697847378,1183.22125890746,25.5538709860907,8530.71880292515,11489.5409112925,"5_58_15",9,TRUE
"4148",2020-11-01,11172.84,1245.46631962686,1132.47308984273,0.602909587533261,8530.71880292515,10909.2611219823,"5_58_15",9,TRUE
"4149",2020-11-08,6340.56,809.986728100573,671.37841754685,0.0140040752596585,8530.71880292515,10012.0979526478,"5_58_15",9,TRUE
"4150",2020-11-15,8095.38,490.307968114678,338.095523583941,355.732014134419,8530.71880292515,9714.85430875819,"5_58_15",9,TRUE
"4151",2020-11-22,9268.66,282.444543053527,978.773858991618,583.369304524164,8530.71880292515,10375.3065094945,"5_58_15",9,TRUE
"4152",2020-11-29,4532.33,157.743575992222,547.888293130369,21.2552230078044,8530.71880292515,9257.60589505555,"5_58_15",9,TRUE
"4153",2020-12-06,10982.62,86.5165476344943,1079.12727709828,411.994938779319,8530.71880292515,10108.3575664373,"5_58_15",9,TRUE
"4154",2020-12-13,8447.64,46.9693009987833,626.897371716274,589.14047774375,8530.71880292515,9793.72595338396,"5_58_15",9,TRUE
"4155",2020-12-20,7617.05,25.3563835290306,1120.70606853093,21.5870573898358,8530.71880292515,9698.36831237495,"5_58_15",9,TRUE
"4156",2020-12-27,7610.02,13.6468335561986,661.410673211509,463.355526739638,8530.71880292515,9669.1318364325,"5_58_15",9,TRUE
